LogT,SqrtGstar,Heff,Geff
0.9639999999999995,9.3034901364746,85.89874310853462,86.01504343754124
0.9959999999999996,9.31281123724283,85.9880414471404,86.10052729264598
1.0279999999999996,9.325009702993249,86.08867305061693,86.20161404367792
1.0599999999999996,9.340477820266804,86.20610561217329,86.32425439626611
1.0919999999999996,9.359411477180277,86.34557797284685,86.4739844269534
1.1239999999999997,9.381919156454051,86.51230009577968,86.6563262922866
1.1559999999999997,9.408008358888054,86.71112589448187,86.87602264660077
1.1879999999999997,9.437574981286108,86.9461871045015,87.13710892122333
1.2199999999999998,9.470525383205546,87.22105525825894,87.44291243119714
1.2519999999999998,9.506726383890438,87.53887474744499,87.79621153515383
1.2839999999999998,9.546096385324335,87.90219136592069,88.19896773790857
1.3159999999999998,9.588505790955246,88.3128997553768,88.65284357050838
1.3479999999999999,9.633799320987572,88.7728005287083,89.15911125725964
1.38,9.681703984991081,89.28284104162361,89.71816568302307
1.412,9.731829911112769,89.84344236311968,90.32988239412101
1.444,9.783637126220986,90.45392965012338,90.99281101808266
1.476,9.836403416987086,91.11245499178851,91.70419956758323
1.508,9.889283847491228,91.81565562902493,92.45961775156233
1.54,9.941386027710625,92.55877731133637,93.25314777905005
1.572,9.99178458528602,93.33535967891018,94.07694500813783
1.604,10.039618834987063,94.13785057515933,94.9219551804706
1.6360000000000001,10.084197436830607,94.95751131409527,95.7781595770318
1.6680000000000001,10.124935280156288,95.78491869988662,96.63495631289982
1.7000000000000002,10.161400217022496,96.6104051970725,97.48180530423376
1.7320000000000002,10.193578757864314,97.4248406233035,98.30871732791361
1.7640000000000002,10.22143125889713,98.21929354509271,99.10674085478652
1.7960000000000003,10.245031839156347,98.98612315654627,99.86818926417942
1.8280000000000003,10.264692866283536,99.71886984321901,100.5873860854082
1.8600000000000003,10.280908778539978,100.41237993962265,101.2588471616587
1.8920000000000003,10.293969614320678,101.06258826555266,101.88070332785294
1.9240000000000004,10.304411567720539,101.66782487744534,102.45099650023032
1.9560000000000004,10.312573890969961,102.22596867656783,102.97050882786473
1.9879999999999995,10.31884813594264,102.73765429858487,103.43963917354095
2.0199999999999996,10.323664166620544,103.20339436547675,103.86044045551286
2.0519999999999996,10.32719434366137,103.62508314796638,104.23621720552131
2.0839999999999996,10.329864469637847,104.00480753242448,104.56949630560639
2.1159999999999997,10.331771840352703,104.34586075886806,104.863641016442
2.1479999999999997,10.333128660515207,104.64920971678242,105.12290413290499
2.1799999999999997,10.33413597418069,104.91904868041067,105.34955385635327
2.2119999999999997,10.334810823014617,105.1586098323451,105.54806365899046
2.2439999999999998,10.335237122830096,105.37028498388109,105.72107809146802
2.276,10.335508644417466,105.55644215068249,105.87137302438194
2.308,10.335742883508074,105.72006833397981,106.0019111078106
2.34,10.335799198549699,105.86397067205556,106.11493183756582
2.372,10.33588933885865,105.98911610619686,106.21256325247612
2.404,10.3359,106.09904205127101,106.29688325014656
2.436,10.3359,106.19529357077394,106.37006086845561
2.468,10.3359,106.27902361806896,106.4333877705351
2.5,10.3359,106.35199932091506,106.48799949229294
2.532,10.3359,106.41506031636169,106.53459969365979
2.564,10.3359,106.47051554128484,106.5752327030939
2.596,10.3359,106.51853453082485,106.61002618791242
2.628,10.3359,106.55963763666038,106.6406778412852
2.66,10.335905599832522,106.59570272138927,106.66644710808222
2.692,10.335830694898144,106.62765940146862,106.68872969167093
2.724,10.335799334597057,106.65423944776171,106.70843860614778
2.7560000000000002,10.3358,106.6783002448749,106.72500900042814
2.7880000000000003,10.3358,106.69846480276081,106.73938643720876
2.8200000000000003,10.3358,106.71629600551948,106.75123200368759
2.8520000000000003,10.3358,106.73184705402056,106.76260706800674
2.8840000000000003,10.3358,106.74470451879891,106.77162449522253
2.9160000000000004,10.3358,106.7562242749016,106.7792413631204
2.9480000000000004,10.3358,106.76640679609088,106.7865536259335
2.9799999999999995,10.3358,106.77441598904741,106.7917999920285
3.0119999999999996,10.3358,106.7825266275255,106.79692013840857
3.0439999999999996,10.3358,106.7888534885311,106.80214701059707
3.0759999999999996,10.335799333770206,106.7941667800898,106.80511419508312
3.1079999999999997,10.33583069103608,106.79902078286408,106.80865296467111
3.1399999999999997,10.335905601126836,106.80279996222565,106.81187198032188
3.1719999999999997,10.3359,106.80664016651315,106.81388638523298
3.2039999999999997,10.3359,106.81036125978464,106.81634602985932
3.2359999999999998,10.3359,106.81287991294516,106.81850400402685
3.268,10.3359,106.81549778130223,106.81971999306582
3.3,10.3359,106.8170000167957,106.82100002015498
3.332,10.3359,106.8185452099136,106.8222799941359
3.364,10.3359,106.82061915948086,106.8235600234887
3.396,10.3359,106.82183998092077,106.82488120764152
3.428,10.3359,106.82313973964015,106.82510663782452
3.46,10.3359,106.824007986338,106.826007986338
3.492,10.3359,106.82469304448593,106.82669304448592
3.524,10.3359,106.82499410776255,106.82700666050728
3.556,10.3359,106.82601580744623,106.8272241739232
3.588,10.3359,106.82652167237784,106.8280615744444
3.62,10.3359,106.82698399767614,106.828
3.652,10.3359,106.82802354767283,106.82806968361204
3.684,10.3359,106.828,106.82906297929848
3.716,10.3359,106.8279370327237,106.829
3.748,10.3359,106.82893026251891,106.829
3.7800000000000002,10.3359,106.829,106.829
3.8120000000000003,10.3359,106.829,106.82893842844098
3.8440000000000003,10.3359,106.829,106.82977579082811
3.8760000000000003,10.3359,106.82899334326541,106.83
3.9080000000000004,10.3359,106.82930694619026,106.83
3.9400000000000004,10.3359,106.83005600445931,106.83
3.9720000000000004,10.3359,106.83,106.83
4.0040000000000004,10.3359,106.83,106.83
4.0360000000000005,10.3359,106.83,106.83
4.0680000000000005,10.3359,106.83,106.83
4.1,10.3359,106.83,106.83
